,SHRP_ID,STATE_CODE,VISIT_DATE,IRI_LEFT_WHEEL_PATH,IRI_RIGHT_WHEEL_PATH,AADT_ALL_VEHIC,MEPDG_TRANS_CRACK_LENGTH_AC,Mean_IRI,IRI_condition,year,initial_IRI,AADT,crack,construction_time
156,0102,12,2012-02-24,0.8766000034000001,0.9395999908,-1.0,34.34,0.9080999971000001,2.0,2012,0.8805000126,,34.34,10
225,0103,19,1993-10-15,0.7042000052,0.7200000047999999,-1.0,116.58,0.7121000049999999,2.0,1993,0.7121000049999999,,116.58,29
236,0103,20,1994-05-13,0.7047999978,0.8556000114,-1.0,31.2875,0.7802000045999999,2.0,1994,0.7121000049999999,,31.2875,28
226,0103,19,1995-02-15,0.8047999858000001,0.8185999990000001,-1.0,116.58,0.8116999924000001,2.0,1995,0.7121000049999999,,116.58,27
237,0103,20,1995-02-18,0.7505999924,0.9388000008,-1.0,31.2875,0.8446999966,2.0,1995,0.7121000049999999,,31.2875,27
190,0103,1,1996-01-10,0.8088000178,0.7784000040000001,-1.0,19.03333333333333,0.7936000109000001,2.0,1996,0.7121000049999999,,19.03333333333333,26
227,0103,19,1996-04-16,1.0727999926,0.9595999956,-1.0,116.58,1.0161999941,2.0,1996,0.7121000049999999,,116.58,26
238,0103,20,1996-04-23,0.8228000044,1.0941999674,-1.0,31.2875,0.9584999859000001,2.0,1996,0.7121000049999999,,31.2875,26
262,0103,39,1996-12-27,1.8117999792,1.6470000028,-1.0,-1.0,1.729399991,1.0,1996,0.7121000049999999,,,26
191,0103,1,1997-07-03,0.7938000082000001,0.7250000002,-1.0,19.03333333333333,0.7594000042,2.0,1997,0.7121000049999999,,19.03333333333333,25
199,0103,10,1997-06-10,0.7608000038,0.735799992,-1.0,-1.0,0.7482999979,2.0,1997,0.7121000049999999,,,25
200,0103,10,1997-09-29,0.7554000022,0.689599991,-1.0,-1.0,0.7224999966000001,2.0,1997,0.7121000049999999,,,25
213,0103,12,1997-01-27,0.6008000016,0.8689999937999999,-1.0,9.37,0.7348999976999999,2.0,1997,0.7121000049999999,,9.37,25
228,0103,19,1997-09-25,0.9933999896,1.045600009,-1.0,116.58,1.0194999993,2.0,1997,0.7121000049999999,,116.58,25
239,0103,20,1997-02-13,1.0102000115999998,1.1278000116,-1.0,31.2875,1.0690000116,2.0,1997,0.7121000049999999,,31.2875,25
245,0103,32,1997-04-22,0.6879999996,0.7694000003999999,-1.0,0.3375,0.7286999999999999,2.0,1997,0.7121000049999999,,0.3375,25
246,0103,32,1997-11-18,0.6923999906,0.7575999854,-1.0,0.3375,0.724999988,2.0,1997,0.7121000049999999,,0.3375,25
255,0103,35,1997-03-11,0.6011999964,0.6745999932,-1.0,0.3,0.6378999947999999,2.0,1997,0.7121000049999999,,0.3,25
263,0103,39,1997-12-08,1.8891999722,2.267400026,-1.0,-1.0,2.0782999991,1.0,1997,0.7121000049999999,,,25
192,0103,1,1998-01-27,0.7951999904,0.8007999896,-1.0,19.03333333333333,0.79799999,2.0,1998,0.7121000049999999,,19.03333333333333,24
201,0103,10,1998-02-25,0.7394000054000001,0.7329999804,-1.0,-1.0,0.7361999929,2.0,1998,0.7121000049999999,,,24
202,0103,10,1998-05-13,0.742999995,0.7133999942,-1.0,-1.0,0.7281999946,2.0,1998,0.7121000049999999,,,24
203,0103,10,1998-07-28,0.7758000016000001,0.717599988,-1.0,-1.0,0.7466999948,2.0,1998,0.7121000049999999,,,24
204,0103,10,1998-11-05,0.767800009,0.7370000003999999,-1.0,-1.0,0.7524000046999999,2.0,1998,0.7121000049999999,,,24
229,0103,19,1998-10-13,1.0194000125999998,1.1372000216,-1.0,116.58,1.0783000171,2.0,1998,0.7121000049999999,,116.58,24
240,0103,20,1998-08-21,1.3406000138,1.4589999914,-1.0,31.2875,1.3998000026000001,2.0,1998,0.7121000049999999,,31.2875,24
247,0103,32,1998-08-28,0.7059999942,0.7681999804,-1.0,0.3375,0.7370999873,2.0,1998,0.7121000049999999,,0.3375,24
264,0103,39,1998-11-12,2.8458000184,2.5722000124,-1.0,-1.0,2.7090000154,0.0,1998,0.7121000049999999,,,24
193,0103,1,1999-09-28,0.8419999958,0.8203999996,-1.0,19.03333333333333,0.8311999977,2.0,1999,0.7121000049999999,,19.03333333333333,23
230,0103,19,1999-07-19,1.0470000028,1.1572000028,-1.0,116.58,1.1021000027999999,2.0,1999,0.7121000049999999,,116.58,23
241,0103,20,1999-03-21,1.4291999816,1.6267999887999998,-1.0,31.2875,1.5279999852,1.0,1999,0.7121000049999999,,31.2875,23
248,0103,32,1999-10-16,0.7458000062,0.7624000072,-1.0,0.3375,0.7541000067,2.0,1999,0.7121000049999999,,0.3375,23
265,0103,39,1999-10-20,2.8981999874,2.652000046,-1.0,-1.0,2.7751000166999997,0.0,1999,0.7121000049999999,,,23
205,0103,10,2000-12-06,0.8101999998,0.7046000003999999,-1.0,-1.0,0.7574000001,2.0,2000,0.7121000049999999,,,22
214,0103,12,2000-09-11,0.6371999976,0.850600004,-1.0,9.37,0.7439000008000001,2.0,2000,0.7121000049999999,,9.37,22
231,0103,19,2000-05-22,1.1426000118,1.214199996,-1.0,116.58,1.1784000039,2.0,2000,0.7121000049999999,,116.58,22
242,0103,20,2000-03-17,1.3873999832,1.7941999914,-1.0,31.2875,1.5907999873,1.0,2000,0.7121000049999999,,31.2875,22
249,0103,32,2000-06-14,0.7227999925999999,0.7322000146000001,-1.0,0.3375,0.7275000036,2.0,2000,0.7121000049999999,,0.3375,22
256,0103,35,2000-05-21,0.7753999948,0.7789999961999999,-1.0,0.3,0.7771999955,2.0,2000,0.7121000049999999,,0.3,22
266,0103,39,2000-08-16,2.7093999864,2.848200035,-1.0,-1.0,2.7788000107,0.0,2000,0.7121000049999999,,,22
194,0103,1,2001-03-14,0.8400000096,0.8124000074,-1.0,19.03333333333333,0.8262000085,2.0,2001,0.7121000049999999,,19.03333333333333,21
206,0103,10,2001-07-12,0.8141999959999999,0.69460001,-1.0,-1.0,0.754400003,2.0,2001,0.7121000049999999,,,21
215,0103,12,2001-07-27,0.6297999978,0.8490000007999999,-1.0,9.37,0.7393999993,2.0,2001,0.7121000049999999,,9.37,21
232,0103,19,2001-05-29,1.3370000122,1.3742000102,-1.0,116.58,1.3556000112,2.0,2001,0.7121000049999999,,116.58,21
233,0103,19,2001-08-06,1.6325999736,1.4000000002,-1.0,116.58,1.5162999869,1.0,2001,0.7121000049999999,,116.58,21
243,0103,20,2001-05-12,1.9687999962,2.1359999178000004,-1.0,31.2875,2.0523999570000004,1.0,2001,0.7121000049999999,,31.2875,21
250,0103,32,2001-06-19,0.7210000038000001,0.7398000122,-1.0,0.3375,0.730400008,2.0,2001,0.7121000049999999,,0.3375,21
257,0103,35,2001-05-04,0.868599987,0.8955999968,-1.0,0.3,0.8820999919,2.0,2001,0.7121000049999999,,0.3,21
267,0103,39,2001-11-04,2.8463999748,3.2944000244,-1.0,-1.0,3.0703999996,0.0,2001,0.7121000049999999,,,21
195,0103,1,2002-03-10,0.7792000056,0.7702000142000001,-1.0,19.03333333333333,0.7747000099000001,2.0,2002,0.7121000049999999,,19.03333333333333,20
207,0103,10,2002-04-26,0.8399999976,0.704799986,-1.0,-1.0,0.7723999918,2.0,2002,0.7121000049999999,,,20
208,0103,10,2002-12-07,0.8019999982,0.7244000076,-1.0,-1.0,0.7632000029,2.0,2002,0.7121000049999999,,,20
216,0103,12,2002-10-28,0.6457999824,0.8012000084,-1.0,9.37,0.7234999954000001,2.0,2002,0.7121000049999999,,9.37,20
234,0103,19,2002-11-22,1.467200017,1.3352000236,-1.0,116.58,1.4012000203,2.0,2002,0.7121000049999999,,116.58,20
251,0103,32,2002-06-10,0.7210000038000001,0.7241999864,-1.0,0.3375,0.7225999951000001,2.0,2002,0.7121000049999999,,0.3375,20
252,0103,32,2002-07-31,0.7103999973999999,0.7258000017999999,-1.0,0.3375,0.7180999995999999,2.0,2002,0.7121000049999999,,0.3375,20
196,0103,1,2003-01-29,0.826999998,0.782000005,-1.0,19.03333333333333,0.8045000015,2.0,2003,0.7121000049999999,,19.03333333333333,19
209,0103,10,2003-08-21,0.8046000122000001,0.7405999898,-1.0,-1.0,0.772600001,2.0,2003,0.7121000049999999,,,19
217,0103,12,2003-07-25,0.7854000092,0.8039999959999999,-1.0,9.37,0.7947000026,2.0,2003,0.7121000049999999,,9.37,19
253,0103,32,2003-10-13,0.6741999864,0.72299999,-1.0,0.3375,0.6985999882,2.0,2003,0.7121000049999999,,0.3375,19
258,0103,35,2003-01-09,1.2562000036,1.446600008,-1.0,0.3,1.3514000058,2.0,2003,0.7121000049999999,,0.3,19
197,0103,1,2004-04-27,0.8297999978,0.7727999926,-1.0,19.03333333333333,0.8012999952,2.0,2004,0.7121000049999999,,19.03333333333333,18
210,0103,10,2004-11-08,0.905400002,0.7624000071999999,-1.0,-1.0,0.8339000046,2.0,2004,0.7121000049999999,,,18
218,0103,12,2004-04-05,0.735799992,0.9745999932,-1.0,9.37,0.8551999926,2.0,2004,0.7121000049999999,,9.37,18
235,0103,19,2004-09-22,1.5727999925999998,1.4470000026,-1.0,116.58,1.5098999975999998,1.0,2004,0.7121000049999999,,116.58,18
244,0103,20,2004-03-15,0.76960001,1.0107999922,-1.0,31.2875,0.8902000011,2.0,2004,0.7121000049999999,,31.2875,18
254,0103,32,2004-04-15,0.6789999962,0.7234000088,-1.0,0.3375,0.7012000025,2.0,2004,0.7121000049999999,,0.3375,18
259,0103,35,2004-06-09,1.6492000102,1.96820004,-1.0,0.3,1.8087000250999998,1.0,2004,0.7121000049999999,,0.3,18
198,0103,1,2005-05-04,0.8565999983999999,0.8124000074,-1.0,19.03333333333333,0.8345000028999999,2.0,2005,0.7121000049999999,,19.03333333333333,17
211,0103,10,2005-08-17,0.8712000132,0.7532000064,-1.0,-1.0,0.8122000098,2.0,2005,0.7121000049999999,,,17
219,0103,12,2005-04-26,0.7661999942,0.9652000068,-1.0,9.37,0.8657000005,2.0,2005,0.7121000049999999,,9.37,17
260,0103,35,2005-03-11,1.8360000134,2.0490000246,-1.0,0.3,1.9425000190000001,1.0,2005,0.7121000049999999,,0.3,17
212,0103,10,2006-06-13,0.930400002,0.7785999894,-1.0,-1.0,0.8544999956999999,2.0,2006,0.7121000049999999,,,16
220,0103,12,2006-07-26,0.8524000048,1.1278000236,-1.0,9.37,0.9901000142,2.0,2006,0.7121000049999999,,9.37,16
261,0103,35,2006-04-24,1.854399991,2.1306000234,-1.0,0.3,1.9925000071999999,1.0,2006,0.7121000049999999,,0.3,16
221,0103,12,2008-09-03,0.8646000027999999,1.163400006,-1.0,9.37,1.0140000044,2.0,2008,0.7121000049999999,,9.37,14
222,0103,12,2009-05-08,1.0566000106,1.310800004,-1.0,9.37,1.1837000073000001,2.0,2009,0.7121000049999999,,9.37,13
223,0103,12,2010-02-06,1.0883999824,1.2674000024,-1.0,9.37,1.1778999924,2.0,2010,0.7121000049999999,,9.37,12
224,0103,12,2012-02-24,1.1027999997999998,1.2266000034000002,-1.0,9.37,1.1647000016,2.0,2012,0.7121000049999999,,9.37,10
307,0104,19,1993-10-15,0.8417999984,0.7649999974,-1.0,189.83333333333331,0.8033999978999999,2.0,1993,0.8033999978999999,,189.83333333333331,29
318,0104,20,1994-05-13,0.734799993,0.8070000051999999,-1.0,2.357142857142857,0.7708999991,2.0,1994,0.8033999978999999,,2.357142857142857,28
308,0104,19,1995-02-15,0.9518000006,0.8626000046,-1.0,189.83333333333331,0.9072000026,2.0,1995,0.8033999978999999,,189.83333333333331,27
319,0104,20,1995-02-18,0.8201999904000001,0.7860000014,-1.0,2.357142857142857,0.8030999959,2.0,1995,0.8033999978999999,,2.357142857142857,27
268,0104,1,1996-01-10,0.6380000114,0.5504000189999999,-1.0,-1.0,0.5942000152,2.0,1996,0.8033999978999999,,,26
309,0104,19,1996-04-16,1.1819999934,0.9297999976,-1.0,189.83333333333331,1.0558999955,2.0,1996,0.8033999978999999,,189.83333333333331,26
320,0104,20,1996-04-23,0.8764000056000001,0.8947999954,-1.0,2.357142857142857,0.8856000005,2.0,1996,0.8033999978999999,,2.357142857142857,26
346,0104,39,1996-08-14,0.7543999912,0.7273999928,-1.0,2.7916666666666665,0.740899992,2.0,1996,0.8033999978999999,,2.7916666666666665,26
347,0104,39,1996-12-27,0.8583999874,0.8109999896,-1.0,2.7916666666666665,0.8346999884999999,2.0,1996,0.8033999978999999,,2.7916666666666665,26
269,0104,1,1997-07-03,0.7078000068,0.5777999876,-1.0,-1.0,0.6427999972,2.0,1997,0.8033999978999999,,,25
278,0104,10,1997-06-10,0.8033999919999999,0.8639999986,-1.0,-1.0,0.8336999952999999,2.0,1997,0.8033999978999999,,,25
279,0104,10,1997-09-29,0.7849999906,0.8548000216,-1.0,-1.0,0.8199000061,2.0,1997,0.8033999978999999,,,25
292,0104,12,1997-01-27,0.618200004,0.7797999976,-1.0,15.21,0.6990000007999999,2.0,1997,0.8033999978999999,,15.21,25
293,0104,12,1997-09-15,0.5775999902,0.7745999932000001,-1.0,15.21,0.6760999917,2.0,1997,0.8033999978999999,,15.21,25
310,0104,19,1997-09-25,1.0552000044,0.9807999968,-1.0,189.83333333333331,1.0180000006,2.0,1997,0.8033999978999999,,189.83333333333331,25
321,0104,20,1997-02-13,0.8463999987999999,0.8939999938,-1.0,2.357142857142857,0.8701999963,2.0,1997,0.8033999978999999,,2.357142857142857,25
327,0104,32,1997-04-22,0.5929999948000001,0.745000005,-1.0,19.527272727272727,0.6689999999,2.0,1997,0.8033999978999999,,19.527272727272727,25
328,0104,32,1997-11-18,0.5836000084,0.7442000033999999,-1.0,19.527272727272727,0.6639000059,2.0,1997,0.8033999978999999,,19.527272727272727,25
339,0104,35,1997-03-11,0.495399994,0.6246000052,-1.0,-1.0,0.5599999996,2.0,1997,0.8033999978999999,,,25
348,0104,39,1997-12-08,1.0222000002000002,0.9939999818,-1.0,2.7916666666666665,1.0080999910000001,2.0,1997,0.8033999978999999,,2.7916666666666665,25
270,0104,1,1998-01-27,0.6761999844,0.6031999946,-1.0,-1.0,0.6396999895,2.0,1998,0.8033999978999999,,,24
271,0104,1,1998-04-23,0.7109999896,0.6298000096,-1.0,-1.0,0.6703999996000001,2.0,1998,0.8033999978999999,,,24
280,0104,10,1998-02-25,0.7600000142,0.830400002,-1.0,-1.0,0.7952000080999999,2.0,1998,0.8033999978999999,,,24
281,0104,10,1998-05-13,0.7776000022,0.8355999946000001,-1.0,-1.0,0.8065999984000001,2.0,1998,0.8033999978999999,,,24
282,0104,10,1998-07-28,0.8067999958,0.8530000092,-1.0,-1.0,0.8299000025,2.0,1998,0.8033999978999999,,,24
283,0104,10,1998-11-05,0.7697999954,0.8458000066,-1.0,-1.0,0.8078000009999999,2.0,1998,0.8033999978999999,,,24
294,0104,12,1998-02-05,0.6036000014,0.8712000012000001,-1.0,15.21,0.7374000013,2.0,1998,0.8033999978999999,,15.21,24
295,0104,12,1998-12-11,0.6409999966,0.7876000046,-1.0,15.21,0.7143000006,2.0,1998,0.8033999978999999,,15.21,24
311,0104,19,1998-10-13,1.1349999904,1.0792000294,-1.0,189.83333333333331,1.1071000099,2.0,1998,0.8033999978999999,,189.83333333333331,24
322,0104,20,1998-08-21,0.948600006,0.9806000114,-1.0,2.357142857142857,0.9646000087,2.0,1998,0.8033999978999999,,2.357142857142857,24
329,0104,32,1998-08-28,0.5863999964,0.7605999945999999,-1.0,19.527272727272727,0.6734999955,2.0,1998,0.8033999978999999,,19.527272727272727,24
349,0104,39,1998-11-12,1.2583999872,1.1542000054,-1.0,2.7916666666666665,1.2062999962999998,2.0,1998,0.8033999978999999,,2.7916666666666665,24
272,0104,1,1999-09-28,0.6648000004,0.5980000018,-1.0,-1.0,0.6314000011,2.0,1999,0.8033999978999999,,,23
312,0104,19,1999-07-19,1.2098000048000002,1.1350000142,-1.0,189.83333333333331,1.1724000095,2.0,1999,0.8033999978999999,,189.83333333333331,23
323,0104,20,1999-03-21,0.9387999892,0.9565999862,-1.0,2.357142857142857,0.9476999877,2.0,1999,0.8033999978999999,,2.357142857142857,23
330,0104,32,1999-10-16,0.5896000026,0.7356000066,-1.0,19.527272727272727,0.6626000046,2.0,1999,0.8033999978999999,,19.527272727272727,23
350,0104,39,1999-10-20,1.3230000258,1.2549999954,-1.0,2.7916666666666665,1.2890000106000001,2.0,1999,0.8033999978999999,,2.7916666666666665,23
284,0104,10,2000-12-06,0.7658000112,0.8191999914,-1.0,-1.0,0.7925000013,2.0,2000,0.8033999978999999,,,22
296,0104,12,2000-09-11,0.601000011,0.7732000113999999,-1.0,15.21,0.6871000112,2.0,2000,0.8033999978999999,,15.21,22
313,0104,19,2000-05-22,1.2266000032000002,1.1873999834,-1.0,189.83333333333331,1.2069999933000002,2.0,2000,0.8033999978999999,,189.83333333333331,22
324,0104,20,2000-03-17,0.9656000136,1.041200018,-1.0,2.357142857142857,1.0034000158,2.0,2000,0.8033999978999999,,2.357142857142857,22
331,0104,32,2000-06-14,0.5676,0.7183999896,-1.0,19.527272727272727,0.6429999948,2.0,2000,0.8033999978999999,,19.527272727272727,22
340,0104,35,2000-05-21,0.6339999916,0.7074,-1.0,-1.0,0.6706999958,2.0,2000,0.8033999978999999,,,22
351,0104,39,2000-08-16,1.3504000186,1.2735999584,-1.0,2.7916666666666665,1.3119999885,2.0,2000,0.8033999978999999,,2.7916666666666665,22
273,0104,1,2001-03-14,0.7026000022,0.5928000094,-1.0,-1.0,0.6477000058,2.0,2001,0.8033999978999999,,,21
285,0104,10,2001-07-12,0.7746000052,0.8150000096,-1.0,-1.0,0.7948000074,2.0,2001,0.8033999978999999,,,21
297,0104,12,2001-07-27,0.5908000112,0.766200006,-1.0,15.21,0.6785000086,2.0,2001,0.8033999978999999,,15.21,21
314,0104,19,2001-05-29,1.3817999842000002,1.3638000012,-1.0,189.83333333333331,1.3727999927,2.0,2001,0.8033999978999999,,189.83333333333331,21
315,0104,19,2001-08-06,1.3251999853999998,1.3355999946,-1.0,189.83333333333331,1.3303999899999999,2.0,2001,0.8033999978999999,,189.83333333333331,21
325,0104,20,2001-05-12,0.9993999958,1.0852000236,-1.0,2.357142857142857,1.0423000097,2.0,2001,0.8033999978999999,,2.357142857142857,21
332,0104,32,2001-06-19,0.5684000015999999,0.7206000088,-1.0,19.527272727272727,0.6445000052,2.0,2001,0.8033999978999999,,19.527272727272727,21
341,0104,35,2001-05-04,0.6827999948000001,0.7481999992,-1.0,-1.0,0.715499997,2.0,2001,0.8033999978999999,,,21
352,0104,39,2001-11-04,1.4150000096,1.4288000108,-1.0,2.7916666666666665,1.4219000102,2.0,2001,0.8033999978999999,,2.7916666666666665,21
274,0104,1,2002-03-10,0.6361999988,0.5949999926,-1.0,-1.0,0.6155999957,2.0,2002,0.8033999978999999,,,20
286,0104,10,2002-04-26,0.766200006,0.8230000018,-1.0,-1.0,0.7946000039000001,2.0,2002,0.8033999978999999,,,20
287,0104,10,2002-12-07,0.7825999976,0.8100000024,-1.0,-1.0,0.7963,2.0,2002,0.8033999978999999,,,20
298,0104,12,2002-10-28,0.6172000052,0.7996000052000001,-1.0,15.21,0.7084000052,2.0,2002,0.8033999978999999,,15.21,20
316,0104,19,2002-11-22,1.3181999924,1.2271999835999998,-1.0,189.83333333333331,1.2726999879999998,2.0,2002,0.8033999978999999,,189.83333333333331,20
333,0104,32,2002-06-10,0.5781999823999999,0.7202000024,-1.0,19.527272727272727,0.6491999924,2.0,2002,0.8033999978999999,,19.527272727272727,20
334,0104,32,2002-07-31,0.5664000034,0.7222000124,-1.0,19.527272727272727,0.6443000079,2.0,2002,0.8033999978999999,,19.527272727272727,20
353,0104,39,2002-12-06,1.414599991,1.3232000114,-1.0,2.7916666666666665,1.3689000012,2.0,2002,0.8033999978999999,,2.7916666666666665,20
275,0104,1,2003-01-29,0.7175999998,0.6018000008,-1.0,-1.0,0.6597000003,2.0,2003,0.8033999978999999,,,19
288,0104,10,2003-08-21,0.793599987,0.8061999918,-1.0,-1.0,0.7998999894000001,2.0,2003,0.8033999978999999,,,19
299,0104,12,2003-07-25,0.7624000072,0.7694000124,-1.0,15.21,0.7659000098,2.0,2003,0.8033999978999999,,15.21,19
335,0104,32,2003-10-13,0.5754000068,0.7177999974,-1.0,19.527272727272727,0.6466000021,2.0,2003,0.8033999978999999,,19.527272727272727,19
342,0104,35,2003-01-09,0.796599996,0.91220001,-1.0,-1.0,0.854400003,2.0,2003,0.8033999978999999,,,19
354,0104,39,2003-04-29,1.4271999834,1.3508000136,-1.0,2.7916666666666665,1.3889999985,2.0,2003,0.8033999978999999,,2.7916666666666665,19
276,0104,1,2004-04-27,0.710800004,0.6009999992,-1.0,-1.0,0.6559000016000001,2.0,2004,0.8033999978999999,,,18
289,0104,10,2004-11-08,0.775399995,0.8491999981999999,-1.0,-1.0,0.8122999966,2.0,2004,0.8033999978999999,,,18
300,0104,12,2004-04-05,0.676999998,0.8357999919999999,-1.0,15.21,0.756399995,2.0,2004,0.8033999978999999,,15.21,18
317,0104,19,2004-09-22,1.487199998,1.3570000172,-1.0,189.83333333333331,1.4221000076,2.0,2004,0.8033999978999999,,189.83333333333331,18
326,0104,20,2004-03-15,0.6508000016,1.0522000074,-1.0,2.357142857142857,0.8515000045,2.0,2004,0.8033999978999999,,2.357142857142857,18
336,0104,32,2004-08-04,0.5766000032,0.7371999858,-1.0,19.527272727272727,0.6568999945,2.0,2004,0.8033999978999999,,19.527272727272727,18
343,0104,35,2004-06-09,0.9237999916,1.136400008,-1.0,-1.0,1.0300999998,2.0,2004,0.8033999978999999,,,18
355,0104,39,2004-02-04,1.568600011,1.4699999808000002,-1.0,2.7916666666666665,1.5192999959,1.0,2004,0.8033999978999999,,2.7916666666666665,18
277,0104,1,2005-05-04,0.7401999952,0.627999997,-1.0,-1.0,0.6840999961,2.0,2005,0.8033999978999999,,,17
290,0104,10,2005-08-17,0.8187999963999999,0.8251999974,-1.0,-1.0,0.8219999969,2.0,2005,0.8033999978999999,,,17
301,0104,12,2005-04-26,0.6867999912,0.8399999976,-1.0,15.21,0.7633999944000001,2.0,2005,0.8033999978999999,,15.21,17
344,0104,35,2005-03-11,0.9208000066,1.1748000144,-1.0,-1.0,1.0478000105,2.0,2005,0.8033999978999999,,,17
356,0104,39,2005-05-05,1.4805999994,1.4355999948,-1.0,2.7916666666666665,1.4580999971000002,2.0,2005,0.8033999978999999,,2.7916666666666665,17
291,0104,10,2006-06-13,0.8333999874,0.8641999958,-1.0,-1.0,0.8487999916,2.0,2006,0.8033999978999999,,,16
302,0104,12,2006-07-26,0.7722000004,0.9407999994,-1.0,15.21,0.8564999999,2.0,2006,0.8033999978999999,,15.21,16
337,0104,32,2006-08-27,0.5804000138000001,0.7123999952,-1.0,19.527272727272727,0.6464000045,2.0,2006,0.8033999978999999,,19.527272727272727,16
345,0104,35,2006-04-24,0.9404000044,1.2431999922,-1.0,-1.0,1.0917999983,2.0,2006,0.8033999978999999,,,16
357,0104,39,2006-08-09,1.4713999746,1.4984000206,-1.0,2.7916666666666665,1.4848999976,2.0,2006,0.8033999978999999,,2.7916666666666665,16
303,0104,12,2008-09-03,0.7550000071999999,1.0077999948,-1.0,15.21,0.881400001,2.0,2008,0.8033999978999999,,15.21,14
358,0104,39,2008-07-14,1.5399999856,1.5467999698,-1.0,2.7916666666666665,1.5433999777,1.0,2008,0.8033999978999999,,2.7916666666666665,14
304,0104,12,2009-05-08,0.8466000082,1.0806000234,-1.0,15.21,0.9636000158,2.0,2009,0.8033999978999999,,15.21,13
338,0104,32,2009-06-24,0.605400002,0.755400002,-1.0,19.527272727272727,0.6804000020000001,2.0,2009,0.8033999978999999,,19.527272727272727,13
359,0104,39,2009-10-20,1.6711999894000005,1.5809999942,-1.0,2.7916666666666665,1.6260999918000003,1.0,2009,0.8033999978999999,,2.7916666666666665,13
305,0104,12,2010-02-06,0.8873999954,1.0865999936,-1.0,15.21,0.9869999945,2.0,2010,0.8033999978999999,,15.21,12
360,0104,39,2010-08-11,1.7,1.6989999772000002,-1.0,2.7916666666666665,1.6994999886,1.0,2010,0.8033999978999999,,2.7916666666666665,12
361,0104,39,2011-06-14,1.7105999948,1.690800023,-1.0,2.7916666666666665,1.7007000089,1.0,2011,0.8033999978999999,,2.7916666666666665,11
306,0104,12,2012-02-24,0.762199998,1.059800005,-1.0,15.21,0.9110000015,2.0,2012,0.8033999978999999,,15.21,10
362,0104,39,2012-05-23,1.8453999994,1.810800004,-1.0,2.7916666666666665,1.8281000017000002,1.0,2012,0.8033999978999999,,2.7916666666666665,10
363,0104,39,2012-11-05,0.6850000022,0.5715999962,-1.0,2.7916666666666665,0.6282999992,2.0,2012,0.8033999978999999,,2.7916666666666665,10
364,0104,39,2013-06-20,0.6438000084000001,0.6413999913999999,-1.0,2.7916666666666665,0.6425999999,2.0,2013,0.8033999978999999,,2.7916666666666665,9
365,0104,39,2014-06-05,0.6926,0.675400007,-1.0,2.7916666666666665,0.6840000035,2.0,2014,0.8033999978999999,,2.7916666666666665,8
366,0104,39,2016-05-31,0.745599985,0.6205999849999999,-1.0,2.7916666666666665,0.6830999849999999,2.0,2016,0.8033999978999999,,2.7916666666666665,6
402,0105,19,1993-10-15,1.0098000168,1.0542000057999998,-1.0,130.98333333333332,1.0320000113,2.0,1993,1.0320000113,,130.98333333333332,29
413,0105,20,1994-05-13,0.8089999914,0.984799993,-1.0,15.5875,0.8968999922,2.0,1994,1.0320000113,,15.5875,28
403,0105,19,1995-02-15,1.1630000114,1.104999995,-1.0,130.98333333333332,1.1340000032000002,2.0,1995,1.0320000113,,130.98333333333332,27
414,0105,20,1995-02-18,1.0322000026000002,1.1213999988,-1.0,15.5875,1.0768000007,2.0,1995,1.0320000113,,15.5875,27
367,0105,1,1996-01-10,0.6570000052,0.5715999842,-1.0,136.61111111111111,0.6142999947000001,2.0,1996,1.0320000113,,136.61111111111111,26
404,0105,19,1996-04-16,1.4329999924,1.2376000166,-1.0,130.98333333333332,1.3353000045,2.0,1996,1.0320000113,,130.98333333333332,26
